Order ID,SalesPersonID
IT-2015-1165265,1005
IT-2016-5122607,1008
ES-2016-1030632,1006
ES-2016-5769431,1009
ES-2015-4228024,1010
IT-2018-1612191,1008
ES-2015-3041134,1009
ES-2017-5941455,1010
ES-2018-1601908,1004
ES-2015-5430994,1010
ES-2018-4957212,1002
ES-2016-3774101,1008
ES-2017-1001647,1009
IT-2018-2540551,1010
ES-2018-5590364,1008
ES-2016-3109926,1004
ES-2015-2041772,1004
IT-2015-1521406,1001
ES-2016-4632904,1010
ES-2017-5988314,1004
ES-2018-2271414,1002
IT-2016-4812694,1003
IT-2017-3526993,1002
ES-2018-4913372,1002
ES-2017-3576323,1003
ES-2017-2791758,1003
ES-2016-1742205,1008
ES-2018-4055964,1010
ES-2017-3167494,1008
ES-2018-4535198,1004
ES-2017-4099178,1001
ES-2018-4417507,1002
IT-2015-1097469,1008
ES-2018-4262014,1006
ES-2017-1398212,1004
IT-2016-3352862,1004
ES-2016-5635375,1010
ES-2015-1222857,1005
IT-2018-5592351,1008
ES-2015-5268439,1004
ES-2018-5479414,1003
ES-2016-2680695,1007
ES-2017-1229178,1003
ES-2018-5582426,1010
ES-2017-4189005,1004
ES-2015-1416586,1001
ES-2015-4366058,1007
ES-2016-3052180,1002
ES-2017-4468149,1003
ES-2015-3948308,1002
ES-2017-5056342,1003
ES-2017-2527425,1007
ES-2018-4582301,1009
IT-2017-5108540,1005
IT-2018-3503714,1002
ES-2016-5238758,1005
ES-2017-5414306,1010
ES-2015-1822857,1010
IT-2017-4009690,1005
ES-2016-3471401,1003
ES-2017-4242041,1005
ES-2015-1786064,1005
ES-2015-3528133,1006
ES-2015-2367994,1004
IT-2018-1995970,1002
ES-2017-3200273,1003
IT-2018-3502743,1009
ES-2018-1398657,1002
IT-2016-1314917,1006
IT-2017-1574228,1007
ES-2017-3059419,1004
ES-2016-3054287,1004
ES-2018-4325220,1004
ES-2017-5431940,1009
ES-2017-2396417,1010
ES-2018-3147119,1010
ES-2016-3820035,1001
ES-2016-3131770,1004
ES-2017-2830979,1005
ES-2018-3412389,1009
ES-2017-1188032,1007
IT-2017-4864604,1001
IT-2016-5301604,1005
ES-2017-2795403,1008
IT-2016-5541817,1005
ES-2017-5377036,1009
IT-2017-5470978,1007
ES-2018-5263546,1001
ES-2017-3334343,1002
ES-2016-1956205,1009
ES-2018-3582654,1003
IT-2016-4853510,1001
ES-2017-1795340,1001
ES-2016-1444969,1006
ES-2015-5095223,1007
ES-2015-5596924,1003
ES-2016-1223851,1004
ES-2018-1879715,1006
ES-2016-5954014,1004
ES-2018-2959093,1009
ES-2015-3353574,1003
ES-2017-5242886,1007
ES-2015-5693005,1010
ES-2015-2719699,1009
ES-2018-1856946,1006
IT-2016-5084286,1004
ES-2018-5916334,1009
ES-2018-4381460,1010
ES-2017-4250728,1001
ES-2017-2989764,1010
ES-2018-2826329,1006
ES-2016-3075765,1006
ES-2017-1123163,1002
ES-2017-2435824,1002
IT-2015-5721470,1007
ES-2017-5912307,1005
IT-2017-1488039,1004
ES-2018-4151895,1010
ES-2016-1632329,1010
IT-2016-2666705,1009
ES-2018-1726240,1008
ES-2018-1366621,1006
ES-2017-3709304,1010
ES-2017-4265843,1001
IT-2016-4143231,1007
ES-2015-1119145,1009
ES-2015-4509445,1010
IT-2015-3462831,1004
ES-2017-5670479,1004
ES-2016-2418365,1004
ES-2018-2042093,1006
ES-2016-3540273,1007
ES-2015-1520567,1003
ES-2017-1929857,1009
ES-2015-4709704,1005
ES-2015-3581861,1004
ES-2017-5310113,1010
IT-2018-2376562,1006
ES-2018-1779830,1006
ES-2018-5291112,1004
ES-2018-5281275,1006
ES-2018-5295631,1004
ES-2016-1211810,1002
ES-2016-1929989,1006
ES-2018-5891109,1001
ES-2015-3832823,1006
ES-2015-2911640,1010
IT-2016-1941104,1001
ES-2016-1763830,1003
ES-2016-5912233,1010
ES-2017-4550309,1005
ES-2018-5838092,1009
IT-2017-3331737,1002
ES-2018-1280356,1001
ES-2015-4731879,1006
ES-2018-2214786,1005
IT-2018-2147306,1006
ES-2018-5167464,1001
ES-2015-3249098,1007
ES-2018-1734818,1001
ES-2018-2629745,1003
ES-2015-2969148,1010
ES-2017-5820516,1005
ES-2015-2994694,1002
ES-2018-4863518,1006
ES-2018-4032097,1006
ES-2016-2530119,1008
ES-2017-3499281,1008
IT-2018-2751929,1004
ES-2016-5613626,1006
ES-2017-4017249,1003
ES-2015-1001989,1003
ES-2018-5714196,1008
ES-2018-4385660,1006
ES-2015-4335650,1001
ES-2017-5430201,1006
ES-2018-1749985,1003
ES-2016-3362320,1009
IT-2018-1082723,1002
ES-2017-1030020,1007
ES-2017-2373889,1007
ES-2016-4556851,1008
ES-2018-1083419,1002
ES-2018-3185757,1009
ES-2018-2905780,1008
ES-2017-4486106,1001
IT-2018-3571683,1002
ES-2018-2883279,1004
ES-2018-1577544,1004
ES-2018-3986128,1004
ES-2018-4358524,1007
ES-2017-1337779,1007
ES-2017-5762848,1010
ES-2018-1415600,1006
IT-2017-5472233,1006
ES-2018-4393007,1008
ES-2017-2409754,1010
ES-2018-1350378,1006
ES-2016-1191624,1001
ES-2016-3797337,1005
ES-2016-4803808,1008
ES-2016-4180291,1009
IT-2015-4264595,1010
ES-2017-1608577,1007
ES-2017-3475290,1004
ES-2016-3987473,1009
IT-2016-2339530,1010
ES-2018-4043339,1004
ES-2017-3375106,1006
ES-2017-1346757,1006
ES-2018-3250104,1009
IT-2016-2847671,1010
ES-2016-2123999,1008
ES-2017-4301750,1001
ES-2018-4111468,1010
ES-2018-3458802,1003
IT-2015-4259846,1007
ES-2018-1273017,1004
ES-2015-5338028,1004
ES-2017-5238037,1005
ES-2018-2794530,1005
IT-2017-3727227,1005
ES-2017-4986805,1004
IT-2017-2032199,1004
ES-2017-4937270,1001
ES-2018-2823477,1010
ES-2018-1364039,1010
IT-2017-1049014,1008
ES-2018-3280029,1010
ES-2016-3637062,1004
ES-2018-4136794,1008
ES-2018-1980416,1004
IT-2018-4801093,1004
ES-2018-3560213,1010
ES-2017-5424830,1010
ES-2017-3650909,1004
ES-2016-3229508,1003
ES-2017-3939561,1005
ES-2018-2890715,1005
IT-2018-1978058,1008
IT-2018-1885149,1008
ES-2018-2097725,1004
ES-2018-2433620,1007
ES-2018-2286229,1005
ES-2016-4014694,1003
ES-2017-2675006,1007
IT-2016-1856860,1009
ES-2015-5867473,1005
ES-2016-5967582,1010
IT-2018-5928156,1006
ES-2016-3770269,1009
ES-2015-2399281,1001
IT-2018-5465876,1002
IT-2018-2181834,1004
ES-2016-4128168,1007
ES-2015-2954601,1008
IT-2017-1943902,1010
ES-2018-5501051,1007
ES-2017-3830070,1003
IT-2015-2556136,1001
IT-2018-5470294,1001
ES-2018-2546078,1005
IT-2016-3620342,1004
ES-2018-5558619,1003
ES-2017-2239615,1008
ES-2018-5666305,1008
ES-2017-3285003,1003
ES-2017-1594400,1007
IT-2017-1042428,1003
IT-2018-2355834,1006
ES-2018-4435694,1002
ES-2015-4514717,1009
ES-2017-5326756,1003
ES-2016-3290540,1007
ES-2018-3936194,1010
IT-2017-5450715,1009
IT-2015-2421873,1005
ES-2017-3825405,1008
ES-2016-2424030,1005
ES-2015-5658621,1001
IT-2018-3831682,1005
ES-2018-3421274,1007
ES-2017-3679101,1008
IT-2017-3432584,1010
ES-2018-4185972,1010
ES-2018-4058824,1008
ES-2016-5168556,1007
ES-2016-4160852,1002
IT-2018-1008900,1010
ES-2018-3745756,1001
ES-2016-5781276,1007
IT-2017-3230655,1009
ES-2017-4971019,1008
ES-2018-1871238,1006
ES-2018-1855692,1002
ES-2015-2302372,1003
ES-2017-1874583,1008
ES-2018-3638264,1006
ES-2018-3811628,1003
ES-2016-5722902,1002
ES-2017-1433183,1007
ES-2017-5507103,1008
ES-2015-5265774,1001
ES-2016-3161067,1006
ES-2015-1770042,1006
IT-2018-2250081,1003
ES-2017-1925248,1004
IT-2015-5348771,1007
ES-2016-2077845,1005
ES-2015-2371090,1008
ES-2018-5292672,1004
ES-2017-5742886,1002
ES-2016-1431851,1010
ES-2016-4718907,1009
ES-2015-1705541,1009
ES-2018-5359952,1005
ES-2017-1053198,1006
ES-2017-5377319,1006
IT-2017-3060899,1007
ES-2018-4825158,1008
IT-2017-4986842,1001
ES-2017-4693450,1003
ES-2017-4968432,1005
ES-2018-3283249,1006
IT-2015-1289488,1007
IT-2018-5613283,1002
ES-2018-5860410,1010
ES-2018-1564471,1002
ES-2018-2445609,1006
IT-2017-3888587,1009
IT-2017-3788004,1005
ES-2017-1446055,1006
ES-2016-3247635,1006
ES-2016-5283047,1003
ES-2017-5491146,1010
ES-2017-4099835,1002
IT-2018-4474803,1005
ES-2016-4869643,1010
ES-2017-2996255,1006
ES-2018-3130547,1008
ES-2018-3223817,1008
ES-2015-1916591,1006
ES-2015-4154402,1010
IT-2018-1621950,1009
IT-2016-5235697,1009
ES-2017-1986520,1009
ES-2016-4899743,1002
ES-2016-4424003,1009
ES-2018-3808861,1001
ES-2018-3097580,1007
ES-2015-1702031,1004
IT-2016-5647122,1003
ES-2017-3687340,1004
IT-2017-3655043,1005
IT-2018-3254948,1009
IT-2016-5535658,1009
IT-2018-4939179,1008
IT-2018-3550051,1004
ES-2016-4959803,1001
ES-2015-5504927,1004
ES-2015-2410472,1005
ES-2017-3878132,1003
ES-2018-2411166,1005
IT-2018-5284970,1003
ES-2015-4184901,1010
ES-2017-2115657,1002
IT-2018-3396005,1005
IT-2018-3902227,1002
ES-2016-2522806,1006
ES-2015-1443340,1006
ES-2018-2860064,1007
ES-2016-4594958,1002
IT-2018-5137649,1010
IT-2017-5270137,1002
ES-2018-3610236,1002
ES-2016-2334661,1002
ES-2018-1648769,1005
IT-2016-5146922,1004
ES-2018-2525492,1005
ES-2017-2825683,1010
ES-2015-5701425,1004
ES-2018-3499273,1001
ES-2015-4351826,1006
ES-2017-2220306,1004
ES-2015-3897276,1003
ES-2018-2677615,1006
ES-2017-5778561,1009
ES-2017-3051016,1010
IT-2018-2305722,1010
ES-2018-2603261,1002
ES-2015-1537002,1006
ES-2017-1244276,1007
ES-2018-3571679,1005
IT-2018-5319822,1001
ES-2018-2179863,1009
ES-2018-5822421,1009
IT-2016-3999113,1007
ES-2018-5392717,1001
ES-2018-2518452,1006
ES-2015-2776937,1001
ES-2016-5645358,1010
ES-2018-5425236,1005
ES-2017-5251413,1009
ES-2015-4405425,1008
ES-2018-4963892,1002
ES-2015-3711955,1001
ES-2017-2483088,1003
IT-2018-4631909,1001
IT-2017-3132916,1004
ES-2018-1182889,1005
ES-2015-3856710,1001
ES-2018-1133803,1006
ES-2018-3703813,1009
IT-2016-4530181,1003
ES-2018-4489967,1003
ES-2015-2021080,1001
ES-2018-4505254,1006
ES-2018-4622860,1008
ES-2018-3436418,1003
ES-2016-3301813,1003
IT-2015-2992208,1005
ES-2018-2515763,1006
ES-2018-4407511,1003
ES-2015-4187064,1009
ES-2017-4451091,1005
ES-2018-4244280,1009
ES-2018-1120216,1009
IT-2018-5237848,1006
ES-2016-4784843,1007
IT-2018-2988943,1003
IT-2016-3719538,1009
ES-2018-3229561,1010
ES-2017-2428576,1010
ES-2017-5080538,1006
ES-2018-3503285,1009
IT-2017-3869215,1003
ES-2018-5265462,1005
ES-2018-3004984,1003
IT-2018-2973778,1008
ES-2016-3945862,1006
IT-2016-1122046,1003
ES-2017-1953205,1003
ES-2018-3701138,1009
ES-2016-2693104,1003
ES-2015-3822720,1004
ES-2018-3240614,1005
ES-2016-4487516,1009
ES-2018-4879051,1006
ES-2016-2088434,1005
ES-2016-2650623,1010
IT-2016-2415775,1001
ES-2016-5514830,1004
ES-2016-1128541,1004
ES-2015-4182812,1006
ES-2016-2294075,1010
ES-2018-2810919,1003
ES-2018-2783426,1005
ES-2016-3292839,1010
ES-2016-3725853,1007
ES-2017-2732869,1003
ES-2018-3088059,1008
ES-2016-3536212,1010
IT-2016-1180980,1003
ES-2016-5307098,1010
ES-2016-4291867,1006
IT-2017-1595868,1010
IT-2018-3629752,1002
ES-2017-5782100,1003
ES-2017-5353746,1001
ES-2018-4017894,1009
ES-2015-5957871,1010
IT-2015-2241184,1004
IT-2017-5604677,1006
ES-2018-5329048,1004
ES-2017-2720611,1001
IT-2018-3261574,1006
ES-2017-4467739,1004
ES-2017-4522703,1001
ES-2016-2067032,1004
ES-2017-5911126,1002
IT-2015-4968367,1009
IT-2017-5115273,1006
IT-2018-1147467,1003
ES-2018-3719722,1004
IT-2018-3116089,1010
ES-2017-5800327,1007
IT-2017-1856233,1008
ES-2016-4741068,1005
ES-2018-3388526,1009
ES-2018-4896612,1003
ES-2016-4943358,1003
ES-2018-3810974,1004
ES-2018-5759001,1002
ES-2018-4995013,1004
ES-2018-4531898,1001
IT-2015-4488946,1002
IT-2016-5223020,1005
ES-2016-5103176,1008
ES-2017-1247648,1003
IT-2016-1824454,1003
ES-2017-3567936,1003
IT-2015-1626202,1006
ES-2017-1068972,1007
ES-2017-1579342,1007
ES-2018-4041713,1005
ES-2017-1562914,1009
ES-2017-2860574,1004
ES-2018-4012309,1006
ES-2018-3881453,1008
ES-2018-1753356,1003
ES-2017-3496941,1010
IT-2018-1534186,1004
ES-2016-4869141,1002
ES-2018-5214699,1008
ES-2016-4487119,1003
ES-2015-2520255,1005
IT-2018-1658709,1010
ES-2018-4030649,1006
ES-2015-3305419,1005
IT-2017-1230554,1007
ES-2018-5298444,1008
ES-2016-5480702,1010
ES-2015-3248922,1007
IT-2017-5843979,1004
ES-2015-3276063,1004
IT-2015-3316894,1010
ES-2018-4627826,1009
ES-2016-3714969,1002
ES-2017-3690526,1006
ES-2018-3406497,1009
ES-2018-3571990,1008
ES-2015-3376060,1009
ES-2016-1361094,1005
IT-2017-3698036,1005
ES-2015-4753806,1003
ES-2016-2780126,1008
ES-2016-1298741,1006
ES-2017-3632888,1003
ES-2016-4442950,1006
ES-2016-5120264,1008
ES-2015-3121115,1007
IT-2016-2644618,1008
IT-2018-3675672,1005
IT-2016-3761235,1009
ES-2015-4767717,1007
ES-2018-3846644,1005
ES-2017-1827959,1007
IT-2017-2332242,1001
ES-2018-3704704,1008
IT-2018-1792968,1006
ES-2017-4031061,1004
IT-2017-4063561,1004
ES-2015-3523269,1002
ES-2017-5379148,1007
ES-2016-2393484,1008
ES-2015-1298103,1008
ES-2016-1207634,1010
ES-2017-3894596,1010
ES-2018-1559544,1004
ES-2015-3470557,1009
ES-2018-3930752,1003
ES-2017-3639975,1008
ES-2015-1441570,1004
ES-2016-3330001,1006
IT-2018-4499061,1007
ES-2017-5676979,1008
IT-2016-5703527,1005
IT-2016-4367428,1009
ES-2015-4395271,1003
IT-2017-2763542,1008
IT-2017-1454838,1008
ES-2017-2117585,1008
ES-2018-1833179,1003
ES-2016-5796869,1008
ES-2018-3977451,1010
ES-2016-2621001,1008
ES-2016-1411725,1009
ES-2018-5375927,1002
ES-2015-5950121,1009
ES-2015-2075610,1010
ES-2015-5898391,1008
ES-2015-4694484,1006
ES-2015-3286627,1010
ES-2017-1268416,1007
ES-2018-1345837,1001
ES-2017-5421797,1010
ES-2015-3083992,1002
ES-2016-1328574,1001
ES-2017-3547323,1002
ES-2016-5149849,1005
ES-2015-5793145,1001
ES-2018-5784467,1003
ES-2015-2696233,1007
ES-2017-2355379,1002
ES-2018-3535439,1006
ES-2018-1166113,1007
ES-2017-2440146,1003
IT-2018-1242945,1008
ES-2017-5802089,1005
ES-2016-2073911,1003
ES-2016-4430401,1001
IT-2018-3149554,1009
ES-2018-4404985,1007
ES-2017-1215823,1010
ES-2018-1248018,1004
IT-2017-3159247,1005
IT-2018-1365674,1007
ES-2017-1534120,1005
ES-2018-4387264,1003
ES-2017-5564504,1009
ES-2016-4080677,1005
IT-2017-4186516,1006
ES-2017-4434786,1003
ES-2018-5099955,1003
ES-2016-4567263,1004
ES-2017-4636934,1005
ES-2015-1480594,1008
ES-2016-3346085,1002
ES-2017-1089110,1009
ES-2016-5159841,1007
ES-2017-2271399,1003
ES-2018-4434983,1006
IT-2017-5930911,1003
ES-2015-3617816,1006
ES-2017-4851162,1007
ES-2016-2930401,1005
IT-2017-5950482,1001
ES-2017-1820946,1006
ES-2015-5585896,1004
ES-2017-5827942,1006
ES-2018-5679681,1010
ES-2016-4541942,1004
IT-2017-5386152,1006
ES-2017-5365330,1002
ES-2015-4741318,1009
ES-2016-2141914,1006
ES-2016-3748239,1010
ES-2017-2824939,1004
ES-2015-4169574,1008
ES-2018-2683298,1008
ES-2016-3241112,1004
ES-2015-3020748,1004
ES-2016-3383376,1003
ES-2017-5985266,1008
ES-2017-1679213,1009
ES-2017-1756896,1009
ES-2016-4602933,1007
ES-2017-2447615,1008
IT-2016-1253234,1003
IT-2017-1948196,1007
ES-2018-4147771,1006
IT-2018-3541175,1001
ES-2016-3303731,1005
ES-2018-1472763,1008
IT-2017-1961543,1003
ES-2017-4420927,1009
IT-2017-3085011,1006
IT-2016-5481346,1003
ES-2018-5204081,1008
IT-2015-2889545,1005
ES-2015-5441485,1004
ES-2018-3848533,1010
ES-2015-1689666,1003
ES-2017-1827845,1009
ES-2017-4037849,1010
ES-2016-3877819,1006
ES-2017-2364306,1009
ES-2016-3482924,1006
ES-2017-5831114,1004
ES-2016-1778547,1003
ES-2017-5673533,1010
ES-2018-2918798,1006
ES-2015-2087362,1010
IT-2015-5750622,1010
ES-2018-3785216,1010
ES-2018-1179960,1010
ES-2016-4435180,1008
ES-2017-3988133,1009
ES-2018-2175949,1001
ES-2018-5252744,1007
ES-2017-1818988,1002
ES-2017-1081150,1006
ES-2017-4959032,1001
ES-2018-5579300,1009
IT-2017-2280110,1001
ES-2016-4741193,1003
ES-2015-2230157,1009
ES-2015-3291135,1002
ES-2017-4408752,1003
ES-2018-5437739,1008
ES-2018-3174376,1002
ES-2017-4009230,1010
ES-2015-3109529,1001
ES-2018-5091205,1002
ES-2018-5991471,1003
ES-2015-2174124,1003
IT-2018-4311078,1004
ES-2016-3471823,1003
ES-2018-1201833,1008
ES-2017-3420934,1008
ES-2017-1213583,1003
IT-2018-2467233,1007
ES-2016-2740636,1008
IT-2016-2794787,1006
ES-2015-2225020,1009
ES-2015-2413369,1008
IT-2018-5268305,1007
ES-2016-5183060,1003
ES-2016-1536321,1009
ES-2018-3099049,1001
ES-2017-4847870,1010
ES-2018-3986842,1003
ES-2016-3613797,1005
IT-2015-4004093,1009
ES-2017-5939705,1006
ES-2017-2734435,1009
ES-2015-5507767,1008
ES-2016-4352460,1004
ES-2015-3870093,1007
ES-2018-2920184,1003
ES-2016-5264524,1010
ES-2017-1946968,1002
ES-2017-3303400,1005
ES-2016-3386035,1007
ES-2015-2132896,1006
ES-2018-5527878,1003
ES-2018-2995872,1005
ES-2018-3777226,1010
ES-2018-2991554,1004
ES-2016-5522696,1005
ES-2015-4920475,1002
ES-2016-2563560,1004
ES-2017-1012206,1008
ES-2017-2062612,1004
IT-2018-5603908,1010
ES-2018-4876174,1007
IT-2015-4081442,1005
ES-2016-2938951,1001
ES-2016-1927421,1003
ES-2018-2888626,1007
ES-2016-1205030,1006
ES-2015-4401446,1002
ES-2018-4363806,1009
ES-2017-1500187,1010
ES-2018-3248216,1002
ES-2017-5731690,1005
IT-2018-4778257,1003
IT-2017-5913315,1005
ES-2015-2287259,1002
ES-2018-2045351,1005
ES-2016-2701911,1008
ES-2018-2189069,1007
IT-2018-2449347,1002
IT-2015-1978668,1001
ES-2015-3104322,1004
ES-2015-4178211,1007
ES-2015-2566881,1003
ES-2016-2224678,1010
ES-2016-4934724,1004
ES-2018-5283796,1008
ES-2018-1631439,1007
ES-2017-4492967,1006
ES-2017-3223736,1003
ES-2018-5855273,1007
ES-2016-4840257,1001
ES-2016-3016946,1001
ES-2018-4124074,1004
IT-2017-4571338,1008
ES-2017-1510295,1007
ES-2017-1505656,1010
ES-2018-1026046,1002
IT-2018-4560369,1005
ES-2015-5540627,1001
ES-2017-4987230,1008
IT-2018-2152908,1009
ES-2017-3359334,1001
ES-2017-2963054,1001
ES-2016-4868521,1005
ES-2016-2541285,1001
ES-2017-2313397,1005
IT-2017-5153136,1005
ES-2016-3337263,1001
ES-2018-2445603,1009
ES-2016-2376528,1009
ES-2015-2872060,1007
ES-2018-1359331,1004
IT-2018-5989338,1010
ES-2017-4736780,1005
ES-2016-1667548,1010
ES-2018-5665621,1009
ES-2017-2023083,1009
ES-2015-3978514,1001
ES-2017-2310454,1003
IT-2016-4790620,1004
ES-2017-3951434,1004
ES-2018-2638645,1007
ES-2015-5340910,1002
ES-2017-1706935,1008
IT-2016-5332220,1002
IT-2015-2289083,1002
IT-2016-1509619,1001
ES-2015-4314290,1004
IT-2017-2494049,1005
IT-2017-1399443,1002
IT-2015-2403893,1001
ES-2018-5629423,1006
IT-2017-4659236,1009
ES-2016-4229401,1008
ES-2018-4720491,1002
ES-2017-3404025,1002
ES-2015-3360339,1008
ES-2018-3880005,1005
ES-2018-3715669,1003
ES-2018-4192799,1001
ES-2018-5852851,1001
ES-2018-1354154,1003
ES-2016-5285727,1009
ES-2018-1526550,1007
ES-2015-1878168,1001
ES-2018-2919686,1003
ES-2018-5373989,1001
ES-2016-1295099,1003
IT-2018-5595800,1005
ES-2015-3848020,1004
IT-2015-3745230,1002
ES-2017-3738336,1005
IT-2016-5373697,1003
IT-2016-4580670,1006
ES-2018-3307997,1006
ES-2016-5281549,1007
IT-2016-2892113,1006
ES-2015-4614329,1001
ES-2018-5442118,1005
ES-2017-1430889,1001
ES-2016-3374683,1005
ES-2018-1667007,1010
ES-2016-3099065,1003
IT-2015-4565126,1009
ES-2018-2424949,1002
ES-2018-1474425,1007
ES-2015-3257006,1008
ES-2017-2235456,1006
ES-2016-3263566,1007
ES-2015-3341008,1010
ES-2016-2877241,1003
ES-2017-1608190,1002
ES-2016-3675354,1009
IT-2017-5497653,1001
ES-2017-2212734,1006
ES-2018-3426802,1004
ES-2017-2522918,1009
ES-2018-2416409,1003
IT-2017-1582139,1003
ES-2015-5375215,1006
ES-2016-5600285,1004
IT-2018-5975833,1007
ES-2016-1404988,1005
ES-2017-3833685,1007
IT-2017-1635889,1005
ES-2017-3296199,1010
ES-2016-4135180,1010
ES-2017-5656834,1005
ES-2017-1525878,1003
ES-2018-5856066,1006
ES-2017-1353166,1002
IT-2015-3708838,1006
ES-2018-1913487,1003
ES-2018-4433380,1003
ES-2018-4578544,1001
ES-2017-4790317,1004
ES-2018-5229497,1005
ES-2016-2947739,1009
ES-2016-4346320,1009
ES-2017-5103526,1005
ES-2017-5523206,1002
ES-2016-3082564,1008
ES-2018-2375662,1010
ES-2016-1942082,1008
ES-2015-3058868,1005
ES-2016-5505172,1003
ES-2016-5016521,1003
ES-2016-1242181,1006
IT-2018-1388520,1003
ES-2016-4934238,1004
ES-2018-3553827,1005
IT-2017-2508465,1005
ES-2015-2619050,1007
ES-2016-4007496,1010
ES-2017-4464084,1006
ES-2015-3249450,1009
IT-2016-1519794,1009
ES-2016-4379168,1008
ES-2016-5566593,1009
ES-2016-2634073,1009
IT-2015-1646767,1009
ES-2018-1913133,1001
ES-2018-1314291,1006
ES-2018-2192694,1004
ES-2016-5993404,1006
ES-2018-1383281,1006
ES-2016-5451215,1007
IT-2018-5965314,1001
ES-2018-2440513,1007
ES-2016-4159779,1009
IT-2016-3552210,1010
IT-2018-2068457,1010
ES-2015-2205486,1009
IT-2017-3299073,1009
ES-2018-5554891,1007
IT-2018-1678595,1006
ES-2016-5411795,1001
ES-2017-4362848,1005
ES-2018-5317155,1007
ES-2015-4253699,1008
ES-2017-4771203,1006
ES-2018-5423169,1010
IT-2017-4099543,1005
ES-2016-3549220,1003
ES-2016-2471764,1007
ES-2018-5915369,1007
ES-2018-1723873,1003
ES-2017-2806399,1009
ES-2017-3382466,1003
IT-2015-4728742,1004
ES-2016-3308849,1008
ES-2018-3492406,1008
ES-2015-4016076,1006
ES-2018-3512694,1008
ES-2016-3079444,1006
ES-2018-2400163,1006
ES-2018-1932820,1006
ES-2017-2911640,1004
ES-2018-3091695,1004
ES-2016-1001305,1007
ES-2015-3953366,1006
IT-2018-3944375,1004
ES-2017-3033501,1007
ES-2018-5040315,1010
ES-2015-2242689,1001
ES-2018-3229402,1002
ES-2018-4768713,1006
ES-2017-3426036,1003
ES-2016-2105894,1003
ES-2018-1012006,1003
IT-2016-2598620,1004
ES-2018-5066730,1007
ES-2018-1224526,1009
IT-2015-2624729,1007
ES-2015-1868803,1005
ES-2015-2083843,1006
ES-2018-3563838,1003
ES-2016-3883009,1007
ES-2017-3980089,1010
ES-2017-4561146,1008
ES-2018-5458150,1005
ES-2018-4714649,1002
ES-2017-2991881,1003
ES-2016-5578260,1006
ES-2016-1553989,1005
IT-2017-2594219,1004
ES-2018-4226673,1004
IT-2018-4046179,1002
ES-2016-5205311,1001
ES-2017-4190886,1007
ES-2018-2888354,1005
ES-2017-2368528,1008
ES-2018-3290145,1003
ES-2015-1517387,1002
ES-2018-5249912,1010
ES-2017-5160720,1008
IT-2015-5956746,1010
ES-2018-3168055,1007
ES-2018-2785519,1009
IT-2018-4674372,1008
ES-2018-1338508,1002
IT-2015-3586982,1009
IT-2016-1426637,1007
ES-2016-2270219,1009
IT-2016-3821825,1006
ES-2018-3048733,1006
IT-2015-5334146,1009
IT-2018-2242266,1008
IT-2018-5379132,1001
ES-2018-1051601,1001
ES-2018-2551017,1005
ES-2018-1162801,1008
ES-2015-4077297,1008
ES-2018-5216176,1007
ES-2018-2591706,1010
ES-2017-2745392,1003
ES-2018-1719561,1001
ES-2015-3630624,1003
ES-2017-3502187,1005
IT-2015-3157915,1001
IT-2016-4240389,1003
ES-2018-4710352,1003
IT-2018-1918237,1009
ES-2016-2865767,1008
ES-2016-2641248,1005
IT-2018-5878187,1003
ES-2018-3352897,1006
ES-2016-1663353,1008
ES-2016-2223892,1002
ES-2018-4478437,1007
ES-2017-4477075,1006
ES-2018-2611605,1007
ES-2018-4934407,1008
IT-2016-3615274,1010
ES-2017-5114628,1008
ES-2016-5207465,1005
ES-2017-2003988,1001
ES-2018-4108009,1008
IT-2018-2712309,1010
ES-2017-3058408,1008
ES-2018-1044116,1005
ES-2017-5114360,1003
IT-2016-2733319,1003
ES-2015-2511634,1005
ES-2017-2091965,1008
IT-2015-2185983,1005
IT-2015-5495847,1008
ES-2017-1989144,1003
ES-2015-2046816,1001
IT-2017-3789864,1001
IT-2018-5950843,1004
ES-2016-5808020,1004
ES-2016-3290251,1004
IT-2016-3985205,1005
ES-2018-2992535,1007
ES-2015-1210983,1006
ES-2018-4699532,1009
ES-2017-4858481,1003
IT-2017-2925328,1004
IT-2016-4844477,1007
ES-2017-1682342,1001
ES-2017-1668643,1004
IT-2016-2308326,1007
ES-2018-2578018,1004
IT-2016-2166139,1009
ES-2016-3539223,1001
IT-2017-5438494,1010
ES-2018-4180239,1010
ES-2016-2340369,1006
ES-2015-2608306,1007
ES-2016-5566758,1006
ES-2017-1713812,1008
ES-2017-3947822,1009
ES-2018-1178688,1008
ES-2017-1019037,1010
ES-2017-4100927,1004
IT-2015-3203475,1001
ES-2018-5314666,1008
ES-2016-1465491,1001
ES-2015-2950882,1009
ES-2017-1093488,1006
ES-2016-4765389,1010
ES-2016-2084881,1008
ES-2015-3746760,1004
ES-2016-1335715,1004
IT-2018-4717813,1007
ES-2018-4319234,1005
ES-2017-3907928,1010
ES-2016-3761154,1002
ES-2017-3016012,1006
ES-2018-3309259,1006
IT-2018-2944328,1002
IT-2015-3977380,1004
ES-2016-1199538,1002
ES-2015-1137137,1008
ES-2017-4562700,1002
ES-2018-2095035,1009
ES-2018-4000207,1006
ES-2015-2931507,1002
ES-2017-1381136,1008
ES-2017-4334154,1010
